Date,VolksWagen,BMW,Allianz
2011-05-04,99.027587890625,42.58525085449219,62.25493621826172
2011-05-05,99.3673095703125,41.909080505371094,62.41025924682617
2011-05-06,101.66038513183594,42.90626525878906,63.280094146728516
2011-05-09,100.89602661132812,41.85444259643555,61.78894805908203
2011-05-10,100.93848419189453,42.80381393432617,62.75197219848633
2011-05-11,101.0234146118164,43.14531326293945,63.155826568603516
2011-05-12,100.21660614013672,43.172637939453125,62.25493621826172
2011-05-13,99.87688446044922,43.13777542114258,61.01231384277344
2011-05-16,99.96180725097656,42.91462326049805,60.60226058959961
2011-05-17,98.00843048095703,42.23819351196289,59.67029571533203
2011-05-18,97.66871643066406,42.7123908996582,60.08656692504883
2011-05-19,97.88105010986328,43.22145080566406,60.5276985168457
2011-05-20,96.7344970703125,42.52410888671875,59.732425689697266
2011-05-23,94.73865509033203,41.2340202331543,58.4028205871582
2011-05-24,94.27153778076172,42.03596496582031,58.098392486572266
2011-05-25,95.54548645019531,42.36372375488281,58.974430084228516
2011-05-26,95.67288208007812,41.63151168823242,58.20401382446289
2011-05-27,97.49885559082031,42.32884979248047,59.303714752197266
2011-05-30,97.88105010986328,42.41951370239258,58.73833465576172
2011-05-31,98.90019989013672,42.872779846191406,59.75728225708008
2011-06-01,100.21660614013672,42.266090393066406,58.85017013549805
2011-06-02,99.027587890625,41.938331604003906,57.50815200805664
2011-06-03,98.43307495117188,42.042938232421875,57.77531433105469
2011-06-06,98.22075653076172,42.35674285888672,57.02353286743164
2011-06-07,96.39478302001953,42.06386184692383,57.55164337158203
2011-06-08,96.81941986083984,42.538055419921875,57.079444885253906
2011-06-09,100.47138214111328,43.883934020996094,58.04868698120117
2011-06-10,100.17412567138672,43.47249221801758,57.32796859741211
2011-06-13,99.66455841064453,43.591041564941406,57.32796859741211
2011-06-14,100.47138214111328,44.2116813659668,58.353126525878906
2011-06-15,100.17412567138672,43.50038528442383,57.60755920410156
2011-06-16,100.04674530029297,44.23957061767578,57.284481048583984
2011-06-17,100.93848419189453,44.755611419677734,58.210227966308594
2011-06-20,102.72200775146484,44.56035614013672,57.99897003173828
2011-06-21,104.42060089111328,45.22283172607422,59.37206268310547
2011-06-22,103.2315902709961,45.599395751953125,59.14838790893555
2011-06-23,102.08504486083984,45.473876953125,58.40904998779297
2011-06-24,104.42060089111328,46.81277847290039,57.079444885253906
2011-06-27,105.73700714111328,47.252113342285156,56.94275665283203
2011-06-28,107.26573181152344,48.186546325683594,57.191280364990234
2011-06-29,108.11503601074219,48.019187927246094,58.968223571777344
2011-06-30,107.6054458618164,47.98432159423828,59.85048294067383
2011-07-01,108.58213806152344,47.25908279418945,60.533912658691406
2011-07-04,110.36563873291016,47.99128723144531,60.48419952392578
2011-07-05,110.7478256225586,47.97038269042969,60.533912658691406
2011-07-06,112.44641876220703,47.293949127197266,60.05550003051758
2011-07-07,114.35731506347656,48.312068939208984,60.13006591796875
2011-07-08,113.1683120727539,47.775123596191406,59.322364807128906
2011-07-11,109.98346710205078,46.547786712646484,56.886837005615234
2011-07-12,111.29987335205078,46.88948440551758,55.91139602661133
2011-07-13,113.29570770263672,48.93967819213867,56.49542236328125
2011-07-14,113.63542175292969,49.51150894165039,55.923824310302734
2011-07-15,116.31070709228516,50.67607116699219,55.538604736328125
2011-07-18,114.0600814819336,49.58821487426758,54.569366455078125
2011-07-19,115.97099304199219,50.2088508605957,55.53239059448242
2011-07-20,115.88605499267578,50.17398452758789,56.40842819213867
2011-07-21,113.8477554321289,49.64400100708008,57.738033294677734
2011-07-22,115.54634857177734,49.91596984863281,57.95549392700195
2011-07-25,116.01345825195312,51.26881790161133,57.40873718261719
2011-07-26,113.76282501220703,50.34134292602539,57.781532287597656
2011-07-27,113.67790222167969,49.30229568481445,56.98625183105469
2011-07-28,109.89852905273438,48.98849105834961,57.446006774902344
2011-07-29,108.45474243164062,48.68863296508789,56.57618713378906
2011-08-01,107.98764038085938,47.21723937988281,55.1844596862793
2011-08-02,104.46306610107422,46.00385665893555,53.7989387512207
2011-08-03,98.51801300048828,45.710975646972656,52.748939514160156
2011-08-04,95.88519287109375,42.72633743286133,51.462825775146484
2011-08-05,92.10584259033203,42.17543029785156,49.145362854003906
2011-08-08,87.13748168945312,38.45161437988281,47.84061813354492
2011-08-09,88.92098999023438,40.885345458984375,47.94623565673828
2011-08-10,87.43473815917969,38.78633117675781,44.087921142578125
2011-08-11,90.61956787109375,40.20892333984375,45.13793182373047
2011-08-12,94.44140625,41.380462646484375,47.53618240356445
2011-08-15,93.54964447021484,41.35954284667969,47.89652633666992
2011-08-16,91.93598937988281,41.052711486816406,47.44919967651367
2011-08-17,90.49219512939453,40.97599792480469,47.20066833496094
2011-08-18,85.09917449951172,37.7612419128418,44.5849723815918
2011-08-19,81.54064178466797,36.47114944458008,42.745906829833984
2011-08-22,79.9609603881836,34.93001937866211,43.093833923339844
2011-08-23,80.74230194091797,35.8226203918457,42.78939437866211
2011-08-24,84.08001708984375,37.35677719116211,43.47283172607422
2011-08-25,84.05455780029297,37.53112030029297,42.09353256225586
2011-08-26,84.67453002929688,37.691505432128906,41.09944534301758
2011-08-29,85.90601348876953,37.94254684448242,42.44767761230469
2011-08-30,87.01007843017578,37.83097457885742,42.31098556518555
2011-08-31,89.8976821899414,39.29539489746094,44.56632995605469
2011-09-01,90.87437438964844,39.67893600463867,43.9885139465332
2011-09-02,86.96762084960938,37.810054779052734,42.24885940551758
2011-09-05,81.5746078491211,35.47394561767578,39.67042922973633
2011-09-06,81.60857391357422,35.32750701904297,39.073978424072266
2011-09-07,85.82108306884766,37.454410552978516,40.51541519165039
2011-09-08,84.67453002929688,37.16849136352539,40.93168258666992
2011-09-09,81.3368148803711,36.04576873779297,38.1730842590332
2011-09-12,80.13082122802734,35.49486541748047,35.70650100708008
2011-09-13,80.23273468017578,36.22707748413086,36.78135299682617
2011-09-14,83.71482849121094,38.40279769897461,38.278709411621094
2011-09-15,86.6279067993164,39.4139518737793,40.838497161865234
2011-09-16,88.58128356933594,39.87419128417969,41.56542205810547
2011-09-19,85.52381896972656,39.190799713134766,39.37220764160156
2011-09-20,88.53881072998047,40.194976806640625,40.1115608215332
2011-09-21,85.99095153808594,39.11409378051758,38.64527893066406
2011-09-22,78.23689270019531,36.95232009887695,36.240821838378906
2011-09-23,78.95879364013672,36.38747024536133,36.66952133178711
2011-09-26,77.28569030761719,35.42512893676758,40.39114761352539
2011-09-27,81.95679473876953,37.621768951416016,43.603309631347656
2011-09-28,81.15845489501953,37.133628845214844,43.305076599121094
2011-09-29,82.12664794921875,36.78495788574219,45.04473876953125
2011-09-30,79.14563751220703,34.84285354614258,44.025794982910156
2011-10-04,71.76526641845703,31.408424377441406,41.57784652709961
2011-10-05,75.32382202148438,33.05067443847656,44.60360336303711
2011-10-06,78.22840118408203,34.103668212890625,47.231727600097656
2011-10-07,80.51299285888672,35.487892150878906,47.44297790527344
2011-10-10,82.74663543701172,36.95232009887695,49.524349212646484
2011-10-11,83.5704574584961,37.482295989990234,49.13294219970703
2011-10-12,86.11833190917969,38.29121780395508,50.25128936767578
2011-10-13,85.82108306884766,38.22846221923828,48.965171813964844
2011-10-14,87.09502410888672,39.358158111572266,48.461917877197266
2011-10-17,85.90601348876953,38.005313873291016,47.567237854003906
2011-10-18,86.58543395996094,38.40977478027344,47.1944580078125
2011-10-19,86.8826904296875,38.36095428466797,49.24477005004883
2011-10-20,85.09917449951172,37.73334503173828,46.97079086303711
2011-10-21,87.26487731933594,39.881168365478516,48.80985641479492
2011-10-24,90.95928955078125,40.362335205078125,49.90335464477539
2011-10-25,89.47303771972656,40.30654525756836,49.59270095825195
2011-10-26,89.8976821899414,40.31352233886719,48.85955810546875
2011-10-27,96.81941986083984,42.579898834228516,52.58739471435547
2011-10-28,98.85772705078125,43.1029052734375,51.63679122924805
2011-10-31,96.64956665039062,41.18520736694336,50.45631408691406
2011-11-01,92.31816101074219,39.45579147338867,46.44267654418945
2011-11-02,97.45638275146484,40.42509841918945,47.3746337890625
2011-11-03,100.98096466064453,42.266090393066406,48.909263610839844
2011-11-04,98.56047821044922,40.348392486572266,47.35599136352539
2011-11-07,98.98512268066406,40.53668212890625,46.840309143066406
2011-11-08,99.11251831054688,40.73890686035156,47.231727600097656
2011-11-09,97.28653717041016,39.6370964050293,44.88941192626953
2011-11-10,96.9892807006836,40.17405700683594,44.858341217041016
2011-11-11,99.74948120117188,40.955078125,47.3746337890625
2011-11-14,99.45222473144531,40.55759048461914,46.59800720214844
2011-11-15,98.51801300048828,40.13221740722656,45.591487884521484
2011-11-16,98.39060974121094,38.84909439086914,45.4423713684082
2011-11-17,95.20575714111328,37.99833297729492,45.03852081298828
2011-11-18,93.50718688964844,37.34283447265625,44.76515197753906
2011-11-21,90.27986145019531,35.79472732543945,43.21809387207031
2011-11-22,89.812744140625,35.453025817871094,42.47251892089844
2011-11-23,85.82108306884766,34.379112243652344,40.913047790527344
2011-11-24,86.67037963867188,34.713844299316406,40.5961799621582
2011-11-25,85.77860260009766,35.09040451049805,40.87576675415039
2011-11-28,93.16746520996094,36.91745376586914,43.88910675048828
2011-11-29,90.49219512939453,36.903499603271484,45.27462387084961
2011-11-30,95.54548645019531,39.03738021850586,47.828189849853516
2011-12-01,94.27153778076172,38.4795036315918,47.3746337890625
2011-12-02,96.47969818115234,38.779361724853516,48.909263610839844
2011-12-05,96.39478302001953,39.19777297973633,50.102176666259766
2011-12-06,95.71533966064453,39.10013961791992,49.83500671386719
2011-12-07,95.24822998046875,38.82120895385742,49.511932373046875
2011-12-08,93.29486083984375,37.38467788696289,47.77849197387695
2011-12-09,93.84689331054688,37.51716995239258,49.325538635253906
2011-12-12,89.8976821899414,36.624568939208984,46.12581253051758
2011-12-13,91.17162322998047,36.92443084716797,45.380245208740234
2011-12-14,86.6279067993164,35.04159164428711,44.44206619262695
2011-12-15,87.222412109375,35.3832893371582,45.64739990234375
2011-12-16,87.859375,34.86027908325195,45.212486267089844
2011-12-19,87.73198699951172,34.916072845458984,44.876991271972656
2011-12-20,89.60044860839844,36.415367126464844,46.86516189575195
2011-12-21,89.17578887939453,36.63154220581055,46.827884674072266
2011-12-22,89.43058013916016,36.77798080444336,47.101261138916016
2011-12-23,89.77029418945312,36.610618591308594,47.20066833496094
2011-12-27,89.8976821899414,36.833770751953125,46.877586364746094
2011-12-28,87.26487731933594,35.63433837890625,45.448585510253906
2011-12-29,87.34980010986328,35.81564712524414,45.48587417602539
2011-12-30,88.02923583984375,36.094581604003906,45.9207878112793
2012-01-02,90.19493103027344,37.07086944580078,47.660438537597656
2012-01-03,93.08252716064453,38.556209564208984,48.50541305541992
2012-01-04,92.61542510986328,38.96067428588867,47.29386520385742
2012-01-05,94.82359313964844,39.15592956542969,46.51102066040039
2012-01-06,93.88935852050781,38.73752212524414,45.90214538574219
2012-01-09,93.125,39.6370964050293,45.10065460205078
2012-01-10,95.24822998046875,40.9481086730957,47.231727600097656
2012-01-11,96.94682312011719,41.094547271728516,47.871681213378906
2012-01-12,97.37146759033203,41.42230224609375,48.72908401489258
2012-01-13,97.1166763305664,40.75982666015625,48.49299240112305
2012-01-16,98.77278900146484,41.81281280517578,48.80364227294922
2012-01-17,100.64124298095703,43.2632942199707,49.71696472167969
2012-01-18,101.27821350097656,43.39578628540039,49.71075439453125
2012-01-19,103.6562271118164,43.90484619140625,51.77970504760742
2012-01-20,103.91101837158203,44.34417724609375,52.158695220947266
2012-01-23,103.57130432128906,44.54640579223633,53.12794494628906
2012-01-24,103.2740478515625,44.28141403198242,52.73029708862305
2012-01-25,104.5904541015625,44.34417724609375,52.748939514160156
2012-01-26,106.03424835205078,45.60636901855469,53.103092193603516
2012-01-27,105.01509857177734,45.04849624633789,53.165218353271484
2012-01-30,105.01509857177734,45.013633728027344,51.79212188720703
2012-01-31,104.88771057128906,45.599395751953125,52.22703552246094
2012-02-01,107.77529907226562,47.41249465942383,53.736812591552734
2012-02-02,106.45890045166016,47.419471740722656,54.258724212646484
2012-02-03,108.62458801269531,48.800209045410156,54.99806594848633
2012-02-06,109.00677490234375,49.34414291381836,54.79304122924805
2012-02-07,107.52051544189453,48.36785125732422,55.24660110473633
2012-02-08,107.81776428222656,48.11681365966797,55.37706756591797
2012-02-09,109.89852905273438,49.8880729675293,54.87380599975586
2012-02-10,108.03009796142578,48.72350311279297,54.041263580322266
2012-02-13,110.32319641113281,49.20466995239258,54.72468948364258
2012-02-14,108.41227722167969,48.82810592651367,54.358116149902344
2012-02-15,107.90269470214844,48.974552154541016,54.69984436035156
2012-02-16,107.56298828125,49.09309387207031,54.68120574951172
2012-02-17,109.89852905273438,50.19489669799805,55.706356048583984
2012-02-20,110.5779800415039,50.3762092590332,56.7066650390625
2012-02-21,110.11085510253906,50.139122009277344,56.29037857055664
2012-02-22,109.60128784179688,49.47663497924805,55.80577087402344
2012-02-23,106.16163635253906,48.737449645996094,55.979740142822266
2012-02-24,107.52051544189453,49.03731918334961,56.64453125
2012-02-27,106.41644287109375,48.14471435546875,56.83713912963867
2012-02-28,107.05342102050781,48.73047637939453,56.893043518066406
2012-02-29,108.03009796142578,48.41667556762695,56.55755615234375
2012-03-01,110.32319641113281,49.853206634521484,56.86199188232422
2012-03-02,110.832763671875,49.23953628540039,56.62590026855469
2012-03-05,110.70536804199219,49.253482818603516,56.023231506347656
2012-03-06,105.77946472167969,46.73606872558594,53.9232063293457
2012-03-07,105.52467346191406,47.607749938964844,53.9853401184082
2012-03-08,108.32734680175781,48.256282806396484,54.855167388916016
2012-03-09,109.55882263183594,49.16283416748047,55.04777526855469
2012-03-12,108.75199127197266,49.54637908935547,55.36463928222656
2012-03-13,108.11503601074219,49.330196380615234,56.04808044433594
2012-03-14,111.08755493164062,51.220001220703125,56.76879119873047
2012-03-15,111.2149429321289,51.43618392944336,57.470863342285156
2012-03-16,110.2382583618164,50.920143127441406,58.4028205871582
2012-03-19,109.26155853271484,50.09727478027344,58.9495849609375
2012-03-20,103.40144348144531,47.5728874206543,57.837432861328125
2012-03-21,104.54798126220703,47.98432159423828,57.60755920410156
2012-03-22,103.57130432128906,47.14750289916992,56.80607223510742
2012-03-23,104.93017578125,47.34973907470703,56.6507453918457
2012-03-26,104.54798126220703,47.886688232421875,57.54542922973633
2012-03-27,104.88771057128906,47.733272552490234,57.458457946777344
2012-03-28,104.42060089111328,46.87554168701172,56.76879119873047
2012-03-29,100.30152130126953,45.90623092651367,55.482688903808594
2012-03-30,102.67955017089844,47.0219841003418,55.58831787109375
2012-04-02,104.76032257080078,48.26326370239258,56.451927185058594
2012-04-03,103.14665985107422,47.41249465942383,56.01701736450195
2012-04-04,99.32483673095703,46.41529083251953,54.097171783447266
2012-04-05,99.96180725097656,46.56870651245117,53.854862213134766
2012-04-10,96.7344970703125,45.38322448730469,51.87910842895508
2012-04-11,99.57962036132812,46.519893646240234,52.295387268066406
2012-04-12,100.93848419189453,47.872745513916016,52.23325729370117
2012-04-13,99.57962036132812,47.07079315185547,50.87258529663086
2012-04-16,100.25906372070312,47.914588928222656,50.947147369384766
2012-04-17,101.66038513183594,48.81415939331055,52.661956787109375
2012-04-18,100.7686538696289,48.423648834228516,52.208404541015625
2012-04-19,98.0933609008789,47.64262008666992,51.816986083984375
2012-04-20,98.61652374267578,48.70258712768555,52.59983825683594
2012-04-23,95.60832977294922,46.722129821777344,51.12110900878906
2012-04-24,98.0933609008789,47.14052963256836,51.50632858276367
2012-04-25,100.70919036865234,48.591007232666016,52.49420166015625
2012-04-26,108.60025787353516,49.68583297729492,52.2146110534668
2012-04-27,110.86729431152344,50.299503326416016,52.79864501953125
2012-04-30,112.4367904663086,50.076351165771484,52.30160140991211
2012-05-02,113.09074401855469,49.56031799316406,52.36372756958008
2012-05-03,115.5757827758789,49.98569869995117,52.74272537231445
2012-05-04,112.17520141601562,48.10983657836914,52.17112350463867
2012-05-07,111.95722198486328,48.84903335571289,52.33887481689453
2012-05-08,110.16975402832031,46.96619415283203,51.711360931396484
2012-05-09,109.86457061767578,47.210262298583984,51.997154235839844
2012-05-10,108.51304626464844,46.192138671875,52.496192932128906
2012-05-11,110.82369995117188,47.14052963256836,52.64064025878906
2012-05-14,108.46946716308594,46.33161926269531,50.65766906738281
2012-05-15,108.2950668334961,46.143333435058594,50.28997039794922
2012-05-16,106.76918029785156,46.39437484741211,50.092979431152344
2012-05-17,105.63565063476562,45.3109016418457,49.127769470214844
2012-05-18,103.1942138671875,44.28520965576172,49.44949722290039
2012-05-21,103.80457305908203,44.61747741699219,49.73841857910156
2012-05-22,108.33866882324219,45.81652069091797,50.670799255371094
2012-05-23,104.93809509277344,44.64636993408203,49.5873908996582
2012-05-24,104.80730438232422,44.769161224365234,49.54800033569336
2012-05-25,105.94083404541016,44.71138000488281,49.76468276977539
2012-05-28,105.76644134521484,44.98585510253906,49.37727355957031
2012-05-29,109.82097625732422,46.22823715209961,49.1474609375
2012-05-30,106.28961181640625,44.79082489013672,47.9918212890625
2012-05-31,106.11521911621094,44.13351821899414,48.00495910644531
2012-06-01,102.49667358398438,42.41441345214844,45.976016998291016
2012-06-04,99.5756607055664,41.06367874145508,46.17957305908203
2012-06-05,100.18602752685547,41.31648635864258,46.10734939575195
2012-06-06,102.40946960449219,42.262725830078125,47.2695426940918
2012-06-07,103.54298400878906,43.035606384277344,47.716041564941406
2012-06-08,102.49667358398438,42.48664474487305,47.56502151489258
2012-06-11,103.32500457763672,42.450523376464844,47.696346282958984
2012-06-12,103.63019561767578,42.31328582763672,47.394309997558594
2012-06-13,101.45033264160156,41.757102966308594,47.624122619628906
2012-06-14,100.18602752685547,40.659183502197266,47.998390197753906
2012-06-15,101.84272003173828,40.42082214355469,49.04896545410156
2012-06-18,101.79911804199219,41.273155212402344,48.51054763793945
2012-06-19,103.80457305908203,41.843780517578125,49.24595260620117
2012-06-20,104.066162109375,41.94490432739258,49.90256881713867
2012-06-21,102.49667358398438,41.590972900390625,50.138938903808594
2012-06-22,100.83998107910156,40.7891960144043,49.73841857910156
2012-06-25,98.39854431152344,39.68405532836914,48.3661003112793
2012-06-26,98.18055725097656,38.78838348388672,48.73379135131836
2012-06-27,98.52933502197266,39.38069152832031,49.561126708984375
2012-06-28,98.96530151367188,39.12064743041992,49.04240036010742
2012-06-29,103.63019561767578,41.12146759033203,51.94462966918945
2012-07-02,102.93263244628906,41.46817398071289,52.64064025878906
2012-07-03,103.4993896484375,42.57331848144531,53.16592788696289
2012-07-04,104.85091400146484,42.580543518066406,52.791664123535156
2012-07-05,111.87004089355469,42.69611740112305,52.14818572998047
2012-07-06,109.29780578613281,40.753082275390625,51.136993408203125
2012-07-09,109.07981872558594,40.731414794921875,51.22236251831055
2012-07-10,110.910888671875,41.35261154174805,51.53752899169922
2012-07-11,109.51578521728516,40.9481086730957,51.41276931762695
2012-07-12,111.34687042236328,40.334136962890625,51.038509368896484
2012-07-13,115.44497680664062,41.728206634521484,51.91179656982422
2012-07-16,114.57305145263672,41.53317642211914,52.20071029663086
2012-07-17,113.8755111694336,41.6198616027832,52.253238677978516
2012-07-18,115.0526123046875,42.5010871887207,53.05431365966797
2012-07-19,115.66297149658203,43.0933837890625,53.205322265625
2012-07-20,114.70384979248047,42.09659194946289,52.43709182739258
2012-07-23,111.69564819335938,40.911991119384766,49.8369026184082
2012-07-24,110.56211853027344,39.8574104309082,48.69440460205078
2012-07-25,112.3060073852539,40.37025451660156,48.720664978027344
2012-07-26,107.81551361083984,41.53317642211914,50.91374969482422
2012-07-27,108.94903564453125,42.72500991821289,52.31890106201172
2012-07-30,111.78282928466797,43.64957046508789,53.25785446166992
2012-07-31,113.17794036865234,43.89515686035156,53.244728088378906
2012-08-01,112.95995330810547,42.60943603515625,53.46797180175781
2012-08-02,111.43407440185547,40.78197479248047,51.62289810180664
2012-08-03,114.52946472167969,41.981021881103516,54.54482650756836
2012-08-06,115.13982391357422,42.97781753540039,55.61509323120117
2012-08-07,117.49406433105469,43.70735168457031,56.422725677490234
2012-08-08,116.18614959716797,43.497886657714844,56.718204498291016
2012-08-09,117.4504623413086,43.461769104003906,56.83639907836914
2012-08-10,117.36327362060547,43.26674270629883,56.829837799072266
2012-08-13,116.31693267822266,42.67444610595703,56.85608673095703
2012-08-14,117.23247528076172,42.71056365966797,57.164695739746094
2012-08-15,116.49131774902344,42.60221481323242,56.757606506347656
2012-08-16,115.83736419677734,43.3028564453125,57.2369270324707
2012-08-17,117.62482452392578,44.3935546875,57.51926803588867
2012-08-20,117.05807495117188,44.2202033996582,57.60463333129883
2012-08-21,117.4504623413086,44.5235710144043,57.992027282714844
2012-08-22,116.840087890625,44.342994689941406,57.9197998046875
2012-08-23,116.05535888671875,43.92405319213867,57.46017837524414
2012-08-24,113.7883071899414,43.375091552734375,57.3616828918457
2012-08-27,114.9654312133789,43.89515686035156,57.729393005371094
2012-08-28,115.53218841552734,43.721805572509766,57.571800231933594
2012-08-29,116.18614959716797,43.490657806396484,57.1384391784668
2012-08-30,112.34960174560547,41.42483139038086,56.33737564086914
2012-08-31,112.91636657714844,41.64875411987305,57.30258560180664
2012-09-03,111.04168701171875,41.280372619628906,57.598060607910156
2012-09-04,107.64111328125,40.009098052978516,57.84757614135742
2012-09-05,108.46946716308594,39.763511657714844,58.3006477355957
2012-09-06,112.4367904663086,41.338157653808594,59.850242614746094
2012-09-07,112.13162231445312,41.91600799560547,60.631614685058594
2012-09-10,112.48040008544922,42.27716827392578,60.97306442260742
2012-09-11,114.04988098144531,42.89113998413086,61.68876266479492
2012-09-12,115.53218841552734,43.743473052978516,62.37821578979492
2012-09-13,115.44497680664062,43.31730651855469,62.02363586425781
2012-09-14,120.45866394042969,44.783607482910156,63.37626266479492
2012-09-17,119.5431137084961,44.5596923828125,63.159584045410156
2012-09-18,116.49131774902344,43.66401672363281,62.38478088378906
2012-09-19,117.36327362060547,44.19852828979492,62.2665901184082
2012-09-20,117.05807495117188,42.934478759765625,61.78068923950195
2012-09-21,119.23793029785156,43.18729019165039,62.365081787109375
2012-09-24,119.58670806884766,43.078941345214844,61.83979034423828
2012-09-25,118.75836181640625,42.479427337646484,62.653987884521484
2012-09-26,114.18067169189453,41.6198616027832,61.708473205566406
2012-09-27,113.7883071899414,41.634307861328125,61.301368713378906
2012-09-28,113.52672576904297,41.107017517089844,60.795772552490234
2012-10-01,113.9190902709961,41.273155212402344,61.708473205566406
2012-10-02,115.44497680664062,41.69931411743164,61.288230895996094
2012-10-04,116.40412139892578,43.16561508178711,60.762939453125
